"","play_id","game_id","home_team","away_team","posteam","posteam_type","defteam","side_of_field","yardline_100","game_date","quarter_seconds_remaining","half_seconds_remaining","game_seconds_remaining","game_half","quarter_end","drive","sp","qtr","down","goal_to_go","time","yrdln","ydstogo","ydsnet","desc","play_type","yards_gained","shotgun","no_huddle","qb_dropback","qb_kneel","qb_spike","qb_scramble","pass_length","pass_location","air_yards","yards_after_catch","run_location","run_gap","field_goal_result","kick_distance","extra_point_result","two_point_conv_result","home_timeouts_remaining","away_timeouts_remaining","timeout","timeout_team","td_team","posteam_timeouts_remaining","defteam_timeouts_remaining","total_home_score","total_away_score","posteam_score","defteam_score","score_differential","posteam_score_post","defteam_score_post","score_differential_post","no_score_prob","opp_fg_prob","opp_safety_prob","opp_td_prob","fg_prob","safety_prob","td_prob","extra_point_prob","two_point_conversion_prob","ep","epa","total_home_epa","total_away_epa","total_home_rush_epa","total_away_rush_epa","total_home_pass_epa","total_away_pass_epa","air_epa","yac_epa","comp_air_epa","comp_yac_epa","total_home_comp_air_epa","total_away_comp_air_epa","total_home_comp_yac_epa","total_away_comp_yac_epa","total_home_raw_air_epa","total_away_raw_air_epa","total_home_raw_yac_epa","total_away_raw_yac_epa","wp","def_wp","home_wp","away_wp","wpa","home_wp_post","away_wp_post","total_home_rush_wpa","total_away_rush_wpa","total_home_pass_wpa","total_away_pass_wpa","air_wpa","yac_wpa","comp_air_wpa","comp_yac_wpa","total_home_comp_air_wpa","total_away_comp_air_wpa","total_home_comp_yac_wpa","total_away_comp_yac_wpa","total_home_raw_air_wpa","total_away_raw_air_wpa","total_home_raw_yac_wpa","total_away_raw_yac_wpa","punt_blocked","first_down_rush","first_down_pass","first_down_penalty","third_down_converted","third_down_failed","fourth_down_converted","fourth_down_failed","incomplete_pass","touchback","interception","punt_inside_twenty","punt_in_endzone","punt_out_of_bounds","punt_downed","punt_fair_catch","kickoff_inside_twenty","kickoff_in_endzone","kickoff_out_of_bounds","kickoff_downed","kickoff_fair_catch","fumble_forced","fumble_not_forced","fumble_out_of_bounds","solo_tackle","safety","penalty","tackled_for_loss","fumble_lost","own_kickoff_recovery","own_kickoff_recovery_td","qb_hit","rush_attempt","pass_attempt","sack","touchdown","pass_touchdown","rush_touchdown","return_touchdown","extra_point_attempt","two_point_attempt","field_goal_attempt","kickoff_attempt","punt_attempt","fumble","complete_pass","assist_tackle","lateral_reception","lateral_rush","lateral_return","lateral_recovery","passer_player_id","passer_player_name","receiver_player_id","receiver_player_name","rusher_player_id","rusher_player_name","lateral_receiver_player_id","lateral_receiver_player_name","lateral_rusher_player_id","lateral_rusher_player_name","lateral_sack_player_id","lateral_sack_player_name","interception_player_id","interception_player_name","lateral_interception_player_id","lateral_interception_player_name","punt_returner_player_id","punt_returner_player_name","lateral_punt_returner_player_id","lateral_punt_returner_player_name","kickoff_returner_player_name","kickoff_returner_player_id","lateral_kickoff_returner_player_id","lateral_kickoff_returner_player_name","punter_player_id","punter_player_name","kicker_player_name","kicker_player_id","own_kickoff_recovery_player_id","own_kickoff_recovery_player_name","blocked_player_id","blocked_player_name","tackle_for_loss_1_player_id","tackle_for_loss_1_player_name","tackle_for_loss_2_player_id","tackle_for_loss_2_player_name","qb_hit_1_player_id","qb_hit_1_player_name","qb_hit_2_player_id","qb_hit_2_player_name","forced_fumble_player_1_team","forced_fumble_player_1_player_id","forced_fumble_player_1_player_name","forced_fumble_player_2_team","forced_fumble_player_2_player_id","forced_fumble_player_2_player_name","solo_tackle_1_team","solo_tackle_2_team","solo_tackle_1_player_id","solo_tackle_2_player_id","solo_tackle_1_player_name","solo_tackle_2_player_name","assist_tackle_1_player_id","assist_tackle_1_player_name","assist_tackle_1_team","assist_tackle_2_player_id","assist_tackle_2_player_name","assist_tackle_2_team","assist_tackle_3_player_id","assist_tackle_3_player_name","assist_tackle_3_team","assist_tackle_4_player_id","assist_tackle_4_player_name","assist_tackle_4_team","pass_defense_1_player_id","pass_defense_1_player_name","pass_defense_2_player_id","pass_defense_2_player_name","fumbled_1_team","fumbled_1_player_id","fumbled_1_player_name","fumbled_2_player_id","fumbled_2_player_name","fumbled_2_team","fumble_recovery_1_team","fumble_recovery_1_yards","fumble_recovery_1_player_id","fumble_recovery_1_player_name","fumble_recovery_2_team","fumble_recovery_2_yards","fumble_recovery_2_player_id","fumble_recovery_2_player_name","return_team","return_yards","penalty_team","penalty_player_id","penalty_player_name","penalty_yards","replay_or_challenge","replay_or_challenge_result","penalty_type","defensive_two_point_attempt","defensive_two_point_conv","defensive_extra_point_attempt","defensive_extra_point_conv","week"
"2096","3826","2019091510","OAK","KC","OAK","home","KC","OAK",64,2019-09-15,624,624,624,"Half2",0,21,0,4,"1",0,"10:24","OAK 36",10,20,"(10:24) (Shotgun) D.Carr pass short middle to D.Carrier to OAK 42 for 6 yards (A.Hitchens).","pass",6,1,0,1,0,0,0,"short","middle",4,2,NA,NA,NA,NA,NA,NA,3,2,0,NA,NA,3,2,10,28,10,28,-18,10,28,-18,0.10881302246834,0.106706401520004,0.00147350549420305,0.159251627180176,0.248641238424312,0.00308784460312726,0.372026360309838,0,0,1.91845632083841,0.227831742566559,-17.8401885272728,17.8401885272728,11.1201737861328,-11.1201737861328,-26.19290202318,26.19290202318,-0.302349821498779,0.530181564065338,-0.302349821498779,0.530181564065338,-12.7405455174245,12.7405455174245,-11.0771036563929,11.0771036563929,-22.4026991653521,22.4026991653521,-9.38635937091207,9.38635937091207,0.0497323185918004,0.9502676814082,0.0497323185918004,0.9502676814082,0.000128307607540075,0.0498606261993405,0.950139373800659,0.111094648384228,-0.111094648384228,-0.623625456204768,0.623625456204768,-0.00282728262006627,0.00295559022760634,-0.00282728262006627,0.00295559022760634,-0.405020805032499,0.405020805032499,-0.220808255675015,0.220808255675015,-0.565770194017929,0.565770194017929,-0.0964453193545482,0.0964453193545482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"00-0031280","D.Carr","00-0029119","D.Carrier",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KC",NA,"00-0031348",NA,"A.Hitchens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,2
"2097","3850","2019091510","OAK","KC","OAK","home","KC","OAK",58,2019-09-15,590,590,590,"Half2",0,21,0,4,"2",0,"09:50","OAK 42",4,20,"(9:50) (No Huddle, Shotgun) D.Carr pass short right to D.Carrier to OAK 44 for 2 yards (K.Fuller).","pass",2,1,1,1,0,0,0,"short","right",-2,4,NA,NA,NA,NA,NA,NA,3,2,0,NA,NA,3,2,10,28,10,28,-18,10,28,-18,0.113884984860447,0.0985386830440816,0.00110856478308182,0.145125293550265,0.253314592358848,0.00322812998884942,0.384799751414427,0,0,2.14628806340497,-0.248061125372149,-18.0882496526449,18.0882496526449,11.1201737861328,-11.1201737861328,-26.4409631485522,26.4409631485522,-0.917907440942492,0.669846315570343,-0.917907440942492,0.669846315570343,-13.658452958367,13.658452958367,-10.4072573408226,10.4072573408226,-23.3206066062946,23.3206066062946,-8.71651305534173,8.71651305534173,0.0498606261993405,0.950139373800659,0.0498606261993405,0.950139373800659,-0.00436523364010683,0.0454953925592336,0.954504607440766,0.111094648384228,-0.111094648384228,-0.627990689844875,0.627990689844875,-0.00779016277186455,0.00342492913175772,-0.00779016277186455,0.00342492913175772,-0.412810967804363,0.412810967804363,-0.217383326543257,0.217383326543257,-0.573560356789794,0.573560356789794,-0.0930203902227905,0.0930203902227905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"00-0031280","D.Carr","00-0029119","D.Carrier",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KC",NA,"00-0033084",NA,"K.Fuller",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,2
"2098","3874","2019091510","OAK","KC","OAK","home","KC","OAK",56,2019-09-15,550,550,550,"Half2",0,21,0,4,"3",0,"09:10","OAK 44",2,20,"(9:10) (No Huddle, Shotgun) D.Carr pass incomplete short left to H.Renfrow (C.Ward) [C.Jones].","pass",0,1,1,1,0,0,0,"short","left",6,NA,NA,NA,NA,NA,NA,NA,3,2,0,NA,NA,3,2,10,28,10,28,-18,10,28,-18,0.130118793648509,0.10558874192366,0.00133295672864654,0.154949361934576,0.234752857284112,0.0029509960825377,0.370306292397959,0,0,1.89822693803282,-1.84464521304286,-19.9328948656878,19.9328948656878,11.1201737861328,-11.1201737861328,-28.285608361595,28.285608361595,1.73257651047664,-3.57722172351951,0,0,-13.658452958367,13.658452958367,-10.4072573408226,10.4072573408226,-21.588030095818,21.588030095818,-12.2937347788612,12.2937347788612,0.0454953925592336,0.954504607440766,0.0454953925592336,0.954504607440766,-0.0138222161964205,0.0316731763628132,0.968326823637187,0.111094648384228,-0.111094648384228,-0.641812906041296,0.641812906041296,0.0150460992074504,-0.0288683154038708,0,0,-0.412810967804363,0.412810967804363,-0.217383326543257,0.217383326543257,-0.558514257582343,0.558514257582343,-0.121888705626661,0.121888705626661,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"00-0031280","D.Carr","00-0034983","H.Renfrow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0032762","C.Jones",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0034573","C.Ward",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,2
"2099","3896","2019091510","OAK","KC","OAK","home","KC","OAK",56,2019-09-15,546,546,546,"Half2",0,21,0,4,"4",0,"09:06","OAK 44",2,20,"(9:06) (Shotgun) D.Carr scrambles up the middle to KC 48 for 8 yards (D.Wilson).","run",8,1,0,1,0,0,1,NA,NA,NA,NA,"middle",NA,NA,NA,NA,NA,3,2,0,NA,NA,3,2,10,28,10,28,-18,10,28,-18,0.167503445648161,0.163025196869178,0.00215604859485413,0.243525535509179,0.17268014762649,0.00483193235859826,0.24627769339354,0,0,0.0535817249899562,2.90664406241839,-17.0262508032694,17.0262508032694,14.0268178485512,-14.0268178485512,-28.285608361595,28.285608361595,NA,NA,0,0,-13.658452958367,13.658452958367,-10.4072573408226,10.4072573408226,-21.588030095818,21.588030095818,-12.2937347788612,12.2937347788612,0.0316731763628132,0.968326823637187,0.0316731763628132,0.968326823637187,0.020238583081816,0.0519117594446291,0.948088240555371,0.131333231466044,-0.131333231466044,-0.641812906041296,0.641812906041296,NA,NA,0,0,-0.412810967804363,0.412810967804363,-0.217383326543257,0.217383326543257,-0.558514257582343,0.558514257582343,-0.121888705626661,0.121888705626661,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"00-0031280","D.Carr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KC",NA,"00-0032215",NA,"D.Wilson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,2
"2100","3917","2019091510","OAK","KC","OAK","home","KC","KC",48,2019-09-15,511,511,511,"Half2",0,21,0,4,"1",0,"08:31","KC 48",10,20,"(8:31) (No Huddle, Shotgun) J.Richard up the middle to KC 45 for 3 yards (E.Ogbah).","run",3,1,1,0,0,0,0,NA,NA,NA,NA,"middle",NA,NA,NA,NA,NA,3,2,0,NA,NA,3,2,10,28,10,28,-18,10,28,-18,0.112039253763838,0.067701489845215,0.000354993467151248,0.100372146607647,0.288954473790069,0.00285232978418971,0.42772531274189,0,0,2.96022578740834,-0.231872086187246,-17.2581228894567,17.2581228894567,13.794945762364,-13.794945762364,-28.285608361595,28.285608361595,NA,NA,0,0,-13.658452958367,13.658452958367,-10.4072573408226,10.4072573408226,-21.588030095818,21.588030095818,-12.2937347788612,12.2937347788612,0.0519117594446291,0.948088240555371,0.0519117594446291,0.948088240555371,-0.00437673511735354,0.0475350243272756,0.952464975672724,0.126956496348691,-0.126956496348691,-0.641812906041296,0.641812906041296,NA,NA,0,0,-0.412810967804363,0.412810967804363,-0.217383326543257,0.217383326543257,-0.558514257582343,0.558514257582343,-0.121888705626661,0.121888705626661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"00-0033025","J.Richard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KC",NA,"00-0033073",NA,"E.Ogbah",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,2
"2101","3938","2019091510","OAK","KC","OAK","home","KC","KC",45,2019-09-15,479,479,479,"Half2",0,21,0,4,"2",0,"07:59","KC 45",7,20,"(7:59) (No Huddle, Shotgun) D.Carr sacked at OAK 48 for -7 yards (K.Fuller).","pass",-7,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,0,NA,NA,3,2,10,28,10,28,-18,10,28,-18,0.124988227327867,0.0703052129328811,0.000463022158275619,0.104663142646682,0.30232562292919,0.00298457799204695,0.394270194013057,0,0,2.7283537012211,-1.59351188585191,-18.8516347753086,18.8516347753086,13.794945762364,-13.794945762364,-29.8791202474469,29.8791202474469,NA,NA,0,0,-13.658452958367,13.658452958367,-10.4072573408226,10.4072573408226,-21.588030095818,21.588030095818,-12.2937347788612,12.2937347788612,0.0475350243272756,0.952464975672724,0.0475350243272756,0.952464975672724,-0.0149754755368601,0.0325595487904155,0.967440451209584,0.126956496348691,-0.126956496348691,-0.656788381578156,0.656788381578156,NA,NA,0,0,-0.412810967804363,0.412810967804363,-0.217383326543257,0.217383326543257,-0.558514257582343,0.558514257582343,-0.121888705626661,0.121888705626661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"00-0031280","D.Carr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0033084","K.Fuller",NA,NA,"00-0033084","K.Fuller",NA,NA,NA,NA,NA,NA,NA,NA,"KC",NA,"00-0033084",NA,"K.Fuller",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,2
"2102","3957","2019091510","OAK","KC","OAK","home","KC","OAK",52,2019-09-15,437,437,437,"Half2",0,21,0,4,"3",0,"07:17","OAK 48",14,20,"(7:17) (Shotgun) D.Carr sacked at OAK 41 for -7 yards (T.Kpassagnon).","pass",-7,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,0,NA,NA,3,2,10,28,10,28,-18,10,28,-18,0.184373894015918,0.109920416432993,0.0011938534018545,0.167553263391787,0.274599543083594,0.00408964435067609,0.258269385323178,0,0,1.13484181536919,-1.74579451917363,-20.5974292944822,20.5974292944822,13.794945762364,-13.794945762364,-31.6249147666206,31.6249147666206,NA,NA,0,0,-13.658452958367,13.658452958367,-10.4072573408226,10.4072573408226,-21.588030095818,21.588030095818,-12.2937347788612,12.2937347788612,0.0325595487904155,0.967440451209585,0.0325595487904155,0.967440451209585,-0.012503306401708,0.0200562423887075,0.979943757611292,0.126956496348691,-0.126956496348691,-0.669291687979864,0.669291687979864,NA,NA,0,0,-0.412810967804363,0.412810967804363,-0.217383326543257,0.217383326543257,-0.558514257582343,0.558514257582343,-0.121888705626661,0.121888705626661,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"00-0031280","D.Carr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0033902","T.Kpassagnon",NA,NA,"00-0033902","T.Kpassagnon",NA,NA,NA,NA,NA,NA,NA,NA,"KC",NA,"00-0033902",NA,"T.Kpassagnon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,2
"2103","3976","2019091510","OAK","KC","OAK","home","KC","OAK",59,2019-09-15,398,398,398,"Half2",0,21,0,4,"4",0,"06:38","OAK 41",21,20,"(6:38) A.Cole punts 39 yards to KC 20, Center-T.Sieg. D.Thomas to KC 21 for 1 yard (M.Lee). PENALTY on KC-J.Lucas, Offensive Holding, 10 yards, enforced at KC 21.","punt",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,3,2,0,NA,NA,3,2,10,28,10,28,-18,10,28,-18,0.274174931023973,0.165622763753693,0.00293983406887326,0.231621310869163,0.185901532982961,0.00454751167594393,0.135192115625393,0,0,-0.610952703804444,0.701589297592365,-19.8958399968898,19.8958399968898,13.794945762364,-13.794945762364,-31.6249147666206,31.6249147666206,NA,NA,0,0,-13.658452958367,13.658452958367,-10.4072573408226,10.4072573408226,-21.588030095818,21.588030095818,-12.2937347788612,12.2937347788612,0.0200562423887075,0.979943757611292,0.0200562423887075,0.979943757611292,0.00454743253146105,0.0246036749201686,0.975396325079831,0.126956496348691,-0.126956496348691,-0.669291687979864,0.669291687979864,NA,NA,0,0,-0.412810967804363,0.412810967804363,-0.217383326543257,0.217383326543257,-0.558514257582343,0.558514257582343,-0.121888705626661,0.121888705626661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0031060","D.Thomas",NA,NA,NA,NA,NA,NA,"00-0035190","A.Cole",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OAK",NA,"00-0033956",NA,"M.Lee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KC",1,"KC","00-0032797","J.Lucas",10,0,NA,"Offensive Holding",0,0,0,0,2
"2104","4012","2019091510","OAK","KC","KC","away","OAK","KC",89,2019-09-15,385,385,385,"Half2",0,22,0,4,"1",0,"06:25","KC 11",10,65,"(6:25) (Shotgun) L.McCoy up the middle to KC 17 for 6 yards (K.Joseph).","run",6,1,0,0,0,0,0,NA,NA,NA,NA,"middle",NA,NA,NA,NA,NA,3,2,0,NA,NA,2,3,10,28,28,10,18,28,10,18,0.344541230847627,0.133147328928961,0.00829755157733472,0.197646604717628,0.12373881975114,0.00213779586351231,0.190490668313797,0,0,-0.0906365937879212,0.199748256450623,-20.0955882533405,20.0955882533405,13.5951975059134,-13.5951975059134,-31.6249147666206,31.6249147666206,NA,NA,0,0,-13.658452958367,13.658452958367,-10.4072573408226,10.4072573408226,-21.588030095818,21.588030095818,-12.2937347788612,12.2937347788612,0.975396325079831,0.0246036749201686,0.0246036749201686,0.975396325079831,0.00361747490510522,0.0209862000150633,0.979013799984937,0.123339021443585,-0.123339021443585,-0.669291687979864,0.669291687979864,NA,NA,0,0,-0.412810967804363,0.412810967804363,-0.217383326543257,0.217383326543257,-0.558514257582343,0.558514257582343,-0.121888705626661,0.121888705626661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"00-0027029","L.McCoy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OAK",NA,"00-0032888",NA,"K.Joseph",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,2
"2105","4033","2019091510","OAK","KC","KC","away","OAK","KC",83,2019-09-15,350,350,350,"Half2",0,22,0,4,"2",0,"05:50","KC 17",4,65,"(5:50) (Shotgun) P.Mahomes pass short left to S.Watkins to KC 24 for 7 yards (G.Conley).","pass",7,1,0,1,0,0,0,"short","left",-2,9,NA,NA,NA,NA,NA,NA,3,2,0,NA,NA,2,3,10,28,28,10,18,28,10,18,0.363019650722375,0.126161827232723,0.00471809282271965,0.183115718983651,0.117589051406602,0.00233868063029087,0.203056978201639,0,0,0.109111662662701,0.631427089622772,-20.7270153429632,20.7270153429632,13.5951975059134,-13.5951975059134,-32.2563418562433,32.2563418562433,-0.676651567914635,1.30807865753741,-0.676651567914635,1.30807865753741,-12.9818013904524,12.9818013904524,-11.71533599836,11.71533599836,-20.9113785279033,20.9113785279033,-13.6018134363986,13.6018134363986,0.979013799984937,0.0209862000150633,0.0209862000150633,0.979013799984937,0.0060119823049567,0.0149742177101067,0.985025782289893,0.123339021443585,-0.123339021443585,-0.67530367028482,0.67530367028482,-0.00321365744409685,0.00922563974905355,-0.00321365744409685,0.00922563974905355,-0.409597310360266,0.409597310360266,-0.226608966292311,0.226608966292311,-0.555300600138247,0.555300600138247,-0.131114345375715,0.131114345375715,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"00-0033873","P.Mahomes","00-0031325","S.Watkins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OAK",NA,"00-0033882",NA,"G.Conley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,2
"2106","4057","2019091510","OAK","KC","KC","away","OAK","KC",76,2019-09-15,305,305,305,"Half2",0,22,0,4,"1",0,"05:05","KC 24",10,65,"(5:05) L.McCoy up the middle to KC 27 for 3 yards (J.Mauro).","run",3,0,0,0,0,0,0,NA,NA,NA,NA,"middle",NA,NA,NA,NA,NA,3,2,0,NA,NA,2,3,10,28,28,10,18,28,10,18,0.364889041632338,0.0998236816660105,0.00283294381268356,0.147450424846175,0.151581030868246,0.00217491479889518,0.231247962375652,0,0,0.740538752285474,-0.206341596311503,-20.5206737466517,20.5206737466517,13.8015391022249,-13.8015391022249,-32.2563418562433,32.2563418562433,NA,NA,0,0,-12.9818013904524,12.9818013904524,-11.71533599836,11.71533599836,-20.9113785279033,20.9113785279033,-13.6018134363986,13.6018134363986,0.985025782289893,0.0149742177101067,0.0149742177101067,0.985025782289893,0.00218590405872732,0.0127883136513793,0.987211686348621,0.121153117384858,-0.121153117384858,-0.67530367028482,0.67530367028482,NA,NA,0,0,-0.409597310360266,0.409597310360266,-0.226608966292311,0.226608966292311,-0.555300600138247,0.555300600138247,-0.131114345375715,0.131114345375715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"00-0027029","L.McCoy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OAK",NA,"00-0030883",NA,"J.Mauro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0,2
